fixture,team,goals,assists,shots_total_x,shots_on_x,passes_total,accurate_passes,fouls_committed,yellow_cards,red_cards,minutes,tackles,interceptions,shots_accuracy_for,pass_accuracy_team,expected_goals,goals_prevented,possession,corners,shots_total_y,shots_on_y,shots_on,shots_total,dominance_index,goal_conversion_rate,shot_on_target_ratio,control_index,cards_total,fouls_per_90_team,cards_per_90_team,cards_per_foul_team,fouls_per_duel_team,aggression_index_raw,aggression_index_norm,avg_goals_last_5,avg_cards_last_5,form_index_team
Nice vs Paris FC,Nice,1.0,1.0,7.0,5.0,392,319.0,14.0,1,0,990,15.0,12.0,0.7142857142857143,0.8137755102040817,0.96,0,0.44,5,11,5,0,0,0.26975000000000005,0,0,0.5892654309430194,1,14.0,1,0.07142857142857142,0.5185185185185185,7.4037037037037035,0.4929823701452543,1.2,1.6,0.12
Nice vs Stade Brestois 29,Nice,2.0,1.0,9.0,7.0,507,427.0,15.0,5,0,990,15.0,4.0,0.7777777777777778,0.8422090729783037,1.2,0,0.6000000000000001,6,15,7,0,0,0.35250000000000004,0,0,0.6511504080487849,5,15.0,5,0.3333333333333333,0.7894736842105263,9.157894736842104,0.640017646193814,1.0,2.4,-0.21999999999999997
Nice vs Strasbourg,Nice,1.0,1.0,15.0,6.0,443,384.0,12.0,1,0,990,17.0,12.0,0.4,0.8668171557562077,2.75,0,0.45,5,19,6,0,0,0.27375000000000005,0,0,0.6313825839943118,1,12.0,1,0.08333333333333333,0.41379310344827586,6.382758620689655,0.40740734480561297,1.0,2.2,-0.16000000000000003
Nice vs Toulouse,Nice,0.0,0.0,7.0,2.0,472,403.0,12.0,2,0,997,17.0,5.0,0.2857142857142857,0.8538135593220338,0.79,0,0.5700000000000001,9,13,2,0,0,0.39675000000000005,0,0,0.6837492873062769,2,12.0,2,0.16666666666666666,0.5454545454545454,6.709090909090909,0.43476032814790716,1.0,2.2,-0.16000000000000003
Paris Saint Germain vs Nice,Nice,0.0,0.0,2.0,2.0,247,182.0,5.0,1,0,996,20.0,8.0,1.0,0.7368421052631579,0.48,0,0.23,1,5,2,0,0,0.11075000000000002,0,0,0.4564562208272976,1,5.0,1,0.2,0.17857142857142858,2.8357142857142854,0.11009614374645499,0.8,2.0,-0.19999999999999996
Rennes vs Nice,Nice,2.0,2.0,6.0,3.0,349,271.0,22.0,2,0,990,14.0,8.0,0.5,0.7765042979942693,0.73,0,0.42,3,8,3,0,0,0.22425,0,0,0.532479977743312,2,22.0,2,0.09090909090909091,1.0,11.799999999999999,0.8614773785598744,1.0,2.2,-0.16000000000000003
Stade Brestois 29 vs Nice,Nice,1.0,1.0,14.0,4.0,605,538.0,11.0,3,0,990,14.0,7.0,0.2857142857142857,0.8892561983471075,2.33,-2,0.62,7,21,4,0,0,0.37925,0,0,0.7171433896934314,3,11.0,3,0.2727272727272727,0.5238095238095238,6.504761904761905,0.4176335893898758,0.8,1.8,-0.14
Toulouse vs Nice,Nice,1.0,0.0,11.0,6.0,516,439.0,17.0,2,0,990,20.0,7.0,0.5454545454545454,0.8507751937984496,1.99,-1,0.5700000000000001,7,15,6,0,0,0.35925000000000007,0,0,0.6706857620368395,2,17.0,2,0.11764705882352941,0.6296296296296297,9.225925925925926,0.6457199810466807,0.8,2.0,-0.19999999999999996
Angers vs Paris FC,Paris FC,0.0,0.0,13.0,7.0,589,531.0,10.0,1,0,997,12.0,5.0,0.5384615384615384,0.9015280135823429,0.92,0,0.68,7,17,7,0,0,0.40325,0,0,0.7183863309501929,1,10.0,1,0.1,0.5882352941176471,5.417647058823529,0.3265122528595772,0.0,1.0,-0.3
Auxerre vs Paris FC,Paris FC,0.0,0.0,7.0,4.0,455,384.0,11.0,4,0,990,16.0,7.0,0.5714285714285714,0.843956043956044,0.77,0,0.51,4,7,4,0,0,0.279,0,0,0.6111217528648721,4,11.0,4,0.36363636363636365,0.4782608695652174,6.7956521739130435,0.44201584321314175,0.0,2.5,-0.75
Le Havre vs Paris FC,Paris FC,0.0,0.0,10.0,2.0,513,452.0,13.0,2,0,989,12.0,5.0,0.2,0.8810916179337231,1.23,0,0.56,2,13,2,0,0,0.2615,0,0,0.6224265429118158,2,13.0,2,0.15384615384615385,0.7647058823529411,7.252941176470588,0.4803455424618747,0.0,2.3333333333333335,-0.7000000000000001
Lens vs Paris FC,Paris FC,1.0,1.0,5.0,3.0,567,479.0,8.0,2,0,990,13.0,8.0,0.6,0.8447971781305115,0.52,0,0.5700000000000001,3,9,3,0,0,0.28425,0,0,0.6332930844780997,2,8.0,2,0.25,0.38095238095238093,4.676190476190476,0.2643637916908835,0.25,2.25,-0.5499999999999999
Lille vs Paris FC,Paris FC,2.0,1.0,4.0,3.0,440,353.0,12.0,2,0,998,14.0,9.0,0.75,0.8022727272727272,1.52,1,0.48,4,6,3,0,0,0.267,0,0,0.585692938559911,2,12.0,2,0.16666666666666666,0.5217391304347826,6.7043478260869565,0.4343627656785793,0.6,2.2,-0.36000000000000004
Marseille vs Paris FC,Paris FC,2.0,1.0,8.0,4.0,380,333.0,12.0,0,0,992,10.0,11.0,0.5,0.8763157894736842,1.09,-2,0.39,2,8,4,0,0,0.19350000000000003,0,0,0.5793658458071785,0,12.0,0,0.0,0.5714285714285714,6.114285714285714,0.38490410133957015,1.0,2.0,-0.09999999999999998
Monaco vs Paris FC,Paris FC,1.0,1.0,5.0,1.0,419,332.0,12.0,2,0,1004,9.0,16.0,0.2,0.7923627684964201,0.85,0,0.45,2,9,1,0,0,0.21750000000000003,0,0,0.5493159408231336,2,12.0,2,0.16666666666666666,0.48,6.696,0.4336630557325621,1.2,1.6,0.12
Nantes vs Paris FC,Paris FC,2.0,1.0,5.0,3.0,501,428.0,14.0,3,0,996,17.0,6.0,0.6,0.8542914171656687,0.97,0,0.52,2,10,3,0,0,0.24550000000000002,0,0,0.6053567177571463,3,14.0,3,0.21428571428571427,0.6086956521739131,8.021739130434783,0.5447857415344091,1.6,1.8,0.26
Nice vs Paris FC,Paris FC,1.0,0.0,6.0,3.0,512,437.0,14.0,1,0,1005,16.0,7.0,0.5,0.853515625,1.84,0,0.56,5,13,3,0,0,0.31775000000000003,0,0,0.6458327360474007,1,14.0,1,0.07142857142857142,0.6086956521739131,7.421739130434783,0.49449408916442716,1.6,1.6,0.32000000000000006
Paris FC vs Angers,Paris FC,0.0,0.0,6.0,1.0,624,545.0,14.0,1,0,999,19.0,10.0,0.16666666666666666,0.8733974358974359,0.8,0,0.63,2,8,1,0,0,0.2895,0,0,0.6525244060221125,1,14.0,1,0.07142857142857142,0.4827586206896552,7.396551724137931,0.4923828953617892,1.2,1.4,0.18
Paris FC vs Auxerre,Paris FC,1.0,0.0,9.0,2.0,511,451.0,11.0,2,0,990,23.0,5.0,0.2222222222222222,0.8825831702544031,1.8,0,0.55,4,11,2,0,0,0.29500000000000004,0,0,0.6475606982770488,2,11.0,2,0.18181818181818182,0.39285714285714285,6.178571428571428,0.39029249266492533,1.0,1.8,-0.040000000000000036
Paris FC vs Lorient,Paris FC,2.0,2.0,8.0,2.0,653,597.0,19.0,0,0,994,17.0,5.0,0.25,0.9142419601837672,1.02,0,0.59,1,10,2,0,0,0.25475,0,0,0.66931516969433,0,19.0,0,0.0,0.8636363636363636,9.672727272727272,0.6831706110663024,1.2,1.4,0.18
Paris FC vs Lyon,Paris FC,3.0,2.0,6.0,3.0,457,389.0,18.0,6,1,967,18.0,6.0,0.5,0.8512035010940919,0.62,-1,0.52,4,11,3,0,0,0.28300000000000003,0,0,0.6153571022290032,7,18.0,7,0.3888888888888889,0.75,11.25,0.8153766972207245,1.4,2.2,0.039999999999999925
Paris FC vs Marseille,Paris FC,2.0,1.0,7.0,4.0,492,429.0,12.0,1,0,997,12.0,9.0,0.5714285714285714,0.8719512195121951,1.53,0,0.52,4,9,4,0,0,0.28300000000000003,0,0,0.6364343253524278,1,12.0,1,0.08333333333333333,0.5714285714285714,6.414285714285714,0.4100499275245611,1.6,2.2,0.14
Paris FC vs Metz,Paris FC,3.0,2.0,19.0,9.0,481,422.0,4.0,1,0,988,6.0,7.0,0.47368421052631576,0.8773388773388774,3.21,0,0.51,14,24,9,0,0,0.4665,0,0,0.7607642398926804,1,4.0,1,0.25,0.3076923076923077,2.361538461538461,0.07035100089362133,2.2,2.2,0.44000000000000006
Paris FC vs Nantes,Paris FC,1.0,1.0,10.0,3.0,548,487.0,10.0,3,0,1012,18.0,6.0,0.3,0.8886861313868614,1.19,0,0.68,8,14,3,0,0,0.42200000000000004,0,0,0.7119271635527579,3,10.0,3,0.3,0.4166666666666667,5.983333333333333,0.3739277486397726,2.2,2.4,0.3800000000000001
Paris FC vs Rennes,Paris FC,0.0,0.0,13.0,4.0,442,362.0,9.0,4,0,1008,13.0,7.0,0.3076923076923077,0.8190045248868778,1.98,0,0.52,8,20,4,0,0,0.358,0,0,0.6446704581620933,4,9.0,4,0.4444444444444444,0.45,5.79,0.3577226606538895,1.8,3.2,-0.05999999999999994
Paris FC vs Strasbourg,Paris FC,2.0,2.0,16.0,6.0,634,576.0,11.0,1,0,999,19.0,4.0,0.375,0.9085173501577287,1.6,0,0.61,4,18,6,0,0,0.319,0,0,0.698142467127794,1,11.0,1,0.09090909090909091,0.4782608695652174,5.895652173913043,0.3665783646581689,1.6,2.0,0.20000000000000007
Paris FC vs Toulouse,Paris FC,0.0,0.0,6.0,2.0,607,548.0,12.0,3,0,990,14.0,7.0,0.3333333333333333,0.9028006589785832,0.46,0,0.65,7,9,2,0,0,0.39125,0,0,0.7245272408042763,3,12.0,3,0.25,0.5714285714285714,7.014285714285714,0.460341579894543,1.2,2.4,-0.12
Paris Saint Germain vs Paris FC,Paris FC,1.0,0.0,6.0,3.0,332,262.0,4.0,0,0,1013,17.0,5.0,0.5,0.7891566265060241,1.01,0,0.30000000000000004,1,6,3,0,0,0.13875,0,0,0.5086073652407797,0,4.0,0,0.0,0.18181818181818182,2.036363636363636,0.04309503544835145,0.8,2.2,-0.26
Stade Brestois 29 vs Paris FC,Paris FC,2.0,1.0,5.0,4.0,487,405.0,10.0,3,1,991,21.0,8.0,0.8,0.8316221765913757,1.55,0,0.54,1,7,4,0,0,0.23475000000000001,0,0,0.5772407519042505,4,10.0,4,0.4,0.3448275862068966,6.268965517241379,0.39786927280440954,1.0,2.4,-0.21999999999999997
Auxerre vs Paris Saint Germain,Paris Saint Germain,1.0,1.0,11.0,8.0,692,623.0,12.0,1,0,990,15.0,8.0,0.7272727272727273,0.9002890173410405,2.22,0,0.6900000000000001,7,16,8,0,0,0.40725,0,0,0.749265303777554,1,12.0,1,0.08333333333333333,0.5217391304347826,6.404347826086957,0.40921693949358834,1.0,1.0,0.2
Lille vs Paris Saint Germain,Paris Saint Germain,1.0,0.0,12.0,5.0,656,600.0,12.0,1,0,990,9.0,6.0,0.4166666666666667,0.9146341463414634,1.5,0,0.62,5,17,5,0,0,0.34175,0,0,0.7204286939658388,1,12.0,1,0.08333333333333333,0.8,6.46,0.41388167246703594,1.0,1.0,0.2
Lorient vs Paris Saint Germain,Paris Saint Germain,1.0,0.0,11.0,8.0,827,773.0,13.0,2,0,990,10.0,3.0,0.7272727272727273,0.9347037484885127,1.49,0,0.78,8,15,8,0,0,0.4620000000000001,0,0,0.8202570730210147,2,13.0,2,0.15384615384615385,1.0,7.3,0.48428998578501053,1.0,1.3333333333333333,0.10000000000000003
Lyon vs Paris Saint Germain,Paris Saint Germain,3.0,3.0,8.0,4.0,729,656.0,8.0,2,0,990,13.0,6.0,0.5,0.8998628257887518,1.42,-1,0.72,5,9,4,0,0,0.38175,0,0,0.7353671927108896,2,8.0,2,0.25,0.42105263157894735,4.684210526315789,0.26503602764570366,1.5,1.5,0.30000000000000004
Marseille vs Paris Saint Germain,Paris Saint Germain,0.0,0.0,11.0,5.0,668,610.0,7.0,1,0,989,17.0,5.0,0.45454545454545453,0.9131736526946108,0.67,0,0.68,3,12,5,0,0,0.32825000000000004,0,0,0.6983681719130547,1,7.0,1,0.14285714285714285,0.3181818181818182,3.8636363636363633,0.19625597675693257,1.2,1.4,0.18
Metz vs Paris Saint Germain,Paris Saint Germain,3.0,3.0,13.0,9.0,680,626.0,10.0,1,0,989,14.0,4.0,0.6923076923076923,0.9205882352941176,1.85,0,0.59,4,14,9,0,0,0.311,0,0,0.7182451879834503,1,10.0,1,0.1,0.5555555555555556,5.4111111111111105,0.3259644135091417,1.6,1.4,0.38000000000000006
Monaco vs Paris Saint Germain,Paris Saint Germain,0.0,0.0,13.0,4.0,534,445.0,13.0,1,0,997,13.0,7.0,0.3076923076923077,0.8333333333333334,1.33,0,0.5700000000000001,4,17,4,0,0,0.30300000000000005,0,0,0.6299694189602447,1,13.0,1,0.07692307692307693,0.65,6.93,0.453276800156855,1.4,1.4,0.27999999999999997
Nantes vs Paris Saint Germain,Paris Saint Germain,1.0,1.0,11.0,4.0,744,680.0,6.0,1,0,990,14.0,6.0,0.36363636363636365,0.9139784946236559,1.43,0,0.71,7,18,4,0,0,0.41525,0,0,0.7720121830916444,1,6.0,1,0.16666666666666666,0.3,3.36,0.15404146855546297,1.4,1.2,0.33999999999999997
Paris Saint Germain vs Angers,Paris Saint Germain,1.0,0.0,17.0,4.0,981,918.0,3.0,0,0,990,19.0,6.0,0.23529411764705882,0.9357798165137615,1.85,0,0.84,12,21,4,0,0,0.5609999999999999,0,0,0.9178899082568808,0,3.0,0,0.0,0.12,1.524,0.0001490123033184732,1.0,0.8,0.26
Paris Saint Germain vs Auxerre,Paris Saint Germain,2.0,2.0,12.0,8.0,672,607.0,17.0,1,0,990,21.0,7.0,0.6666666666666666,0.9032738095238095,1.77,0,0.66,5,15,8,0,0,0.35775,0,0,0.7196414919178681,1,17.0,1,0.058823529411764705,0.6071428571428571,8.921428571428573,0.620197189213414,1.4,0.8,0.45999999999999996
Paris Saint Germain vs Le Havre,Paris Saint Germain,3.0,2.0,24.0,11.0,599,526.0,10.0,2,0,990,18.0,11.0,0.4583333333333333,0.8781302170283807,3.46,0,0.65,6,31,11,0,0,0.3725,0,0,0.6972455366487469,2,10.0,2,0.2,0.3448275862068966,5.668965517241379,0.3475776204344276,1.4,1.0,0.39999999999999997
Paris Saint Germain vs Lens,Paris Saint Germain,2.0,2.0,9.0,6.0,771,713.0,10.0,1,0,990,14.0,4.0,0.6666666666666666,0.9247730220492867,1.07,0,0.68,4,14,6,0,0,0.34700000000000003,0,0,0.7481663275384048,1,10.0,1,0.1,0.5555555555555556,5.4111111111111105,0.3259644135091417,1.8,1.0,0.6000000000000001
Paris Saint Germain vs Lille,Paris Saint Germain,3.0,2.0,11.0,7.0,705,645.0,14.0,0,0,995,23.0,13.0,0.6363636363636364,0.9148936170212766,1.4,0,0.61,4,13,7,0,0,0.319,0,0,0.7230431387858677,0,14.0,0,0.0,0.3888888888888889,7.0777777777777775,0.4656634478702024,2.2,0.8,0.8600000000000001
Paris Saint Germain vs Marseille,Paris Saint Germain,4.0,4.0,19.0,7.0,548,491.0,11.0,2,0,990,14.0,11.0,0.3684210526315789,0.8959854014598541,4.39,-2,0.58,5,22,7,0,0,0.32575,0,0,0.6780767985892543,2,11.0,2,0.18181818181818182,0.44,6.188,0.3910827900593108,2.8,1.2,1.04
Paris Saint Germain vs Nice,Paris Saint Germain,1.0,1.0,17.0,8.0,805,760.0,12.0,3,0,990,13.0,4.0,0.47058823529411764,0.9440993788819876,2.29,0,0.77,11,28,8,0,0,0.5142500000000001,0,0,0.8557270594715749,3,12.0,3,0.25,0.7058823529411765,7.041176470588236,0.46259554750776355,2.6,1.6,0.8200000000000001
Paris Saint Germain vs Paris FC,Paris Saint Germain,2.0,2.0,16.0,6.0,782,708.0,7.0,1,0,998,18.0,5.0,0.375,0.9053708439897699,1.71,0,0.7000000000000001,7,20,6,0,0,0.41125,0,0,0.7793291528817351,1,7.0,1,0.14285714285714285,0.30434782608695654,3.860869565217391,0.1960240653164913,2.4,1.4,0.78
Paris Saint Germain vs Rennes,Paris Saint Germain,5.0,5.0,16.0,9.0,715,658.0,9.0,0,0,990,17.0,7.0,0.5625,0.9202797202797203,2.23,-1,0.66,8,20,9,0,0,0.41400000000000003,0,0,0.7787942943906246,0,9.0,0,0.0,0.375,4.575,0.2558820646046763,3.0,1.2,1.1400000000000001
Paris Saint Germain vs Strasbourg,Paris Saint Germain,3.0,1.0,16.0,9.0,780,715.0,12.0,2,0,989,21.0,5.0,0.5625,0.9166666666666666,2.67,0,0.71,4,21,9,0,0,0.359,0,0,0.7468654434250764,2,12.0,2,0.16666666666666666,0.46153846153846156,6.692307692307692,0.4333535686410545,3.0,1.6,1.02
Stade Brestois 29 vs Paris Saint Germain,Paris Saint Germain,3.0,3.0,16.0,8.0,808,751.0,10.0,1,0,990,6.0,7.0,0.5,0.9294554455445545,2.07,0,0.75,7,18,8,0,0,0.43125,0,0,0.7993225239955188,1,10.0,1,0.1,0.7692307692307693,5.453846153846154,0.3295464400312202,2.8,1.4,0.98
Strasbourg vs Paris Saint Germain,Paris Saint Germain,2.0,2.0,8.0,4.0,698,636.0,6.0,0,1,975,13.0,12.0,0.5,0.9111747851002865,1.34,0,0.68,6,13,4,0,0,0.3845,0,0,0.7440430500424979,1,6.0,1,0.16666666666666666,0.24,3.348,0.15303563550806332,3.0,1.0,1.2
Toulouse vs Paris Saint Germain,Paris Saint Germain,6.0,2.0,11.0,8.0,860,805.0,11.0,0,0,990,14.0,7.0,0.7272727272727273,0.936046511627907,2.62,0,0.76,7,13,8,0,0,0.43525,0,0,0.818520197709978,0,11.0,0,0.0,0.5238095238095238,5.604761904761904,0.34219611083490303,3.8,0.8,1.66
Angers vs Rennes,Rennes,1.0,1.0,11.0,7.0,676,612.0,11.0,2,0,1005,17.0,6.0,0.6363636363636364,0.9053254437869822,1.46,0,0.63,7,15,7,0,0,0.38325,0,0,0.7468905506396685,2,11.0,2,0.18181818181818182,0.4782608695652174,6.195652173913043,0.39172419084315985,1.0,2.0,-0.09999999999999998
Le Havre vs Rennes,Rennes,2.0,1.0,6.0,3.0,542,462.0,9.0,2,0,989,16.0,8.0,0.5,0.8523985239852399,1.11,0,0.5700000000000001,4,9,3,0,0,0.30300000000000005,0,0,0.6419484974666261,2,9.0,2,0.2222222222222222,0.375,5.175,0.3061737169746581,1.5,2.0,0.15000000000000002
Lens vs Rennes,Rennes,1.0,1.0,9.0,1.0,398,340.0,17.0,2,0,990,19.0,8.0,0.1111111111111111,0.8542713567839196,1.5,-1,0.49,4,14,1,0,0,0.271,0,0,0.5988482166182596,2,17.0,2,0.11764705882352941,0.6296296296296297,9.225925925925926,0.6457199810466807,1.3333333333333333,2.0,0.06666666666666665
Lille vs Rennes,Rennes,2.0,2.0,13.0,4.0,605,540.0,14.0,1,0,989,14.0,5.0,0.3076923076923077,0.8925619834710744,1.57,0,0.61,7,18,4,0,0,0.37525,0,0,0.7187962822554149,1,14.0,1,0.07142857142857142,0.7368421052631579,7.447368421052631,0.4966423214548306,1.5,1.75,0.22499999999999998
Lorient vs Rennes,Rennes,0.0,0.0,4.0,1.0,476,413.0,7.0,0,2,827,11.0,8.0,0.25,0.8676470588235294,0.08,0,0.49,2,4,1,0,0,0.2335,0,0,0.6043892786472388,2,7.0,2,0.2857142857142857,0.3684210526315789,4.173684210526315,0.22224400764668395,1.2,1.8,0.05999999999999994
Metz vs Rennes,Rennes,1.0,1.0,5.0,2.0,459,374.0,8.0,0,0,990,16.0,13.0,0.4,0.8148148148148148,0.78,0,0.48,3,9,2,0,0,0.24825,0,0,0.5852743798844716,0,8.0,0,0.0,0.27586206896551724,4.055172413793104,0.21231041750826957,1.2,1.4,0.18
Monaco vs Rennes,Rennes,0.0,0.0,7.0,4.0,496,413.0,9.0,2,0,990,13.0,6.0,0.5714285714285714,0.8326612903225806,0.38,-1,0.54,2,8,4,0,0,0.2535,0,0,0.5930126023478347,2,9.0,2,0.2222222222222222,0.47368421052631576,5.194736842105263,0.30782804764472327,0.8,1.4,-0.019999999999999962
Nantes vs Rennes,Rennes,2.0,1.0,8.0,4.0,495,429.0,18.0,2,0,990,10.0,6.0,0.5,0.8666666666666667,1.37,0,0.5700000000000001,4,8,4,0,0,0.30300000000000005,0,0,0.6347094801223242,2,18.0,2,0.1111111111111111,1.125,9.825,0.6959340228420174,1.0,1.4,0.08000000000000002
Paris FC vs Rennes,Rennes,1.0,1.0,8.0,3.0,398,328.0,13.0,2,0,995,13.0,9.0,0.375,0.8241206030150754,0.75,0,0.48,9,10,3,0,0,0.36075,0,0,0.6462728397338374,2,13.0,2,0.15384615384615385,0.5909090909090909,7.218181818181818,0.4774320331891039,0.8,1.6,-0.07999999999999996
Paris Saint Germain vs Rennes,Rennes,0.0,0.0,4.0,2.0,355,305.0,5.0,3,1,974,15.0,12.0,0.5,0.8591549295774648,0.24,-1,0.34,6,6,2,0,0,0.2485,0,0,0.613140155920231,4,5.0,4,0.8,0.18518518518518517,3.7370370370370374,0.18564449455092075,0.8,2.0,-0.19999999999999996
Rennes vs Auxerre,Rennes,2.0,2.0,13.0,7.0,418,338.0,11.0,1,0,990,23.0,10.0,0.5384615384615384,0.8086124401913876,2.03,0,0.52,6,19,7,0,0,0.3205,0,0,0.6071349662730638,1,11.0,1,0.09090909090909091,0.3333333333333333,5.866666666666666,0.3641488162344983,1.0,2.2,-0.16000000000000003
Rennes vs Le Havre,Rennes,1.0,1.0,12.0,7.0,392,315.0,18.0,1,0,1111,13.0,5.0,0.5833333333333334,0.8035714285714286,2.61,0,0.54,10,19,7,0,0,0.4035,0,0,0.6466633901266929,1,18.0,1,0.05555555555555555,1.0,9.5,0.6686927111416107,1.2,2.0,0.0
Rennes vs Lens,Rennes,0.0,0.0,8.0,2.0,529,464.0,16.0,3,0,990,17.0,6.0,0.25,0.8771266540642723,1.19,0,0.67,8,14,2,0,0,0.41800000000000004,0,0,0.7003370273379464,3,16.0,3,0.1875,0.6956521739130435,9.039130434782608,0.6300628912052478,0.8,2.2,-0.26
Rennes vs Lorient,Rennes,0.0,0.0,15.0,5.0,546,483.0,18.0,2,0,990,13.0,10.0,0.3333333333333333,0.8846153846153846,1.76,1,0.6900000000000001,9,22,5,0,0,0.44475,0,0,0.7217801693719125,2,18.0,2,0.1111111111111111,0.782608695652174,9.756521739130434,0.6901942146910957,0.6,2.2,-0.36000000000000004
Rennes vs Lyon,Rennes,2.0,2.0,14.0,5.0,446,383.0,18.0,2,0,989,16.0,10.0,0.35714285714285715,0.8587443946188341,2.19,-1,0.48,5,23,5,0,0,0.28575,0,0,0.6282636346182855,2,18.0,2,0.1111111111111111,0.6923076923076923,9.738461538461538,0.6886804191348086,1.0,1.8,-0.040000000000000036
Rennes vs Marseille,Rennes,1.0,1.0,7.0,5.0,284,220.0,8.0,2,1,952,9.0,4.0,0.7142857142857143,0.7746478873239436,1.47,0,0.28,1,12,5,0,0,0.13075,0,0,0.4866740965671706,3,8.0,3,0.375,0.6153846153846154,5.023076923076923,0.2934396126886691,0.8,2.2,-0.26
Rennes vs Monaco,Rennes,4.0,2.0,12.0,9.0,496,420.0,3.0,0,0,994,21.0,6.0,0.75,0.8467741935483871,3.69,0,0.5,4,17,9,0,0,0.275,0,0,0.625069053960738,0,3.0,0,0.0,0.1111111111111111,1.5222222222222221,0.0,1.4,2.0,0.09999999999999998
Rennes vs Nice,Rennes,1.0,1.0,12.0,7.0,480,422.0,13.0,5,0,990,13.0,17.0,0.5833333333333334,0.8791666666666667,1.74,0,0.58,7,19,7,0,0,0.36324999999999996,0,0,0.6738723241590214,5,13.0,5,0.38461538461538464,0.43333333333333335,8.086666666666666,0.5502279300034312,1.6,2.4,0.08000000000000007
Rennes vs Stade Brestois 29,Rennes,3.0,2.0,6.0,5.0,490,406.0,16.0,2,0,990,26.0,9.0,0.8333333333333334,0.8285714285714286,2.23,0,0.61,5,9,5,0,0,0.33775,0,0,0.6266328090869375,2,16.0,2,0.125,0.45714285714285713,8.69142857142857,0.6009187224715874,2.2,2.4,0.3800000000000001
Rennes vs Strasbourg,Rennes,4.0,4.0,9.0,6.0,400,335.0,15.0,1,0,989,22.0,6.0,0.6666666666666666,0.8375,2.35,0,0.41000000000000003,6,13,6,0,0,0.2765,0,0,0.6160741590214067,1,15.0,1,0.06666666666666667,0.5357142857142857,7.907142857142857,0.535180348302254,2.6,2.2,0.64
Toulouse vs Rennes,Rennes,2.0,1.0,9.0,5.0,356,277.0,12.0,3,0,990,15.0,8.0,0.5555555555555556,0.7780898876404494,1.58,0,0.45,8,11,5,0,0,0.33,0,0,0.5979134453492767,3,12.0,3,0.25,0.5217391304347826,7.004347826086957,0.45950859186357024,2.8,2.2,0.7399999999999999
Angers vs Stade Brestois 29,Stade Brestois 29,2.0,1.0,6.0,3.0,366,266.0,13.0,1,0,997,18.0,8.0,0.5,0.726775956284153,1.56,0,0.43,4,7,3,0,0,0.247,0,0,0.5253145836466637,1,13.0,1,0.07692307692307693,0.5,6.8999999999999995,0.45076221753835594,2.0,1.0,0.7
Le Havre vs Stade Brestois 29,Stade Brestois 29,0.0,0.0,6.0,2.0,497,412.0,11.0,3,0,990,15.0,10.0,0.3333333333333333,0.8289738430583501,0.55,0,0.54,1,8,2,0,0,0.23475000000000001,0,0,0.5789746891132729,3,11.0,3,0.2727272727272727,0.44,6.488,0.4162286162443018,1.0,2.0,-0.09999999999999998
Lens vs Stade Brestois 29,Stade Brestois 29,1.0,1.0,4.0,2.0,284,207.0,12.0,3,1,969,15.0,8.0,0.5,0.7288732394366197,1.08,2,0.32,1,9,2,0,0,0.14675,0,0,0.46378677262350865,4,12.0,4,0.3333333333333333,0.5217391304347826,7.304347826086957,0.4846544180485612,1.0,2.6666666666666665,-0.29999999999999993
Lorient vs Stade Brestois 29,Stade Brestois 29,2.0,1.0,7.0,4.0,405,340.0,16.0,2,0,997,21.0,5.0,0.5714285714285714,0.8395061728395061,1.59,0,0.5,2,8,4,0,0,0.23750000000000002,0,0,0.5686062974289274,2,16.0,2,0.125,0.6153846153846154,8.723076923076922,0.6035714689702238,1.25,2.5,-0.125
Lyon vs Stade Brestois 29,Stade Brestois 29,1.0,1.0,5.0,2.0,264,185.0,8.0,0,1,919,21.0,9.0,0.4,0.7007575757575758,0.6900000000000001,1,0.29,0,5,2,0,0,0.11599999999999999,0,0,0.43111273283291635,1,8.0,1,0.125,0.26666666666666666,4.3533333333333335,0.2373020930346552,1.2,2.2,-0.06000000000000005
Marseille vs Stade Brestois 29,Stade Brestois 29,0.0,0.0,4.0,2.0,375,304.0,10.0,1,0,990,12.0,9.0,0.5,0.8106666666666666,0.74,-1,0.36,2,4,2,0,0,0.1815,0,0,0.5450122324159021,1,10.0,1,0.1,0.47619047619047616,5.395238095238095,0.3246339465152268,0.8,2.2,-0.26
Nice vs Stade Brestois 29,Stade Brestois 29,2.0,1.0,8.0,2.0,338,261.0,21.0,3,0,997,24.0,15.0,0.25,0.772189349112426,1.68,0,0.4,5,12,2,0,0,0.25375000000000003,0,0,0.5519585889293017,3,21.0,3,0.14285714285714285,0.5384615384615384,11.507692307692308,0.8369763171488577,1.2,2.2,-0.06000000000000005
Rennes vs Stade Brestois 29,Stade Brestois 29,1.0,1.0,12.0,7.0,300,218.0,22.0,3,0,1004,14.0,16.0,0.5833333333333334,0.7266666666666667,0.8200000000000001,0,0.39,7,14,7,0,0,0.28725,0,0,0.5425764525993884,3,22.0,3,0.13636363636363635,0.7333333333333333,12.046666666666667,0.8821528356453116,1.2,2.0,0.0
